Customer_Number,Offer_Accepted,Income_Level,Bank_Accounts_Open,Overdraft_Protection,Credit_Rating,Credit_Cards_Held,Homes_Owned,Household_Size,Own_Your_Home,Average_Balance
8956,0,2,2,0,1,3,1,3,1,1367.75
8957,0,2,1,0,1,1,1,4,1,1055.00
8958,0,2,2,0,1,2,2,2,0,1139.75
8959,0,2,1,0,2,1,1,3,0,968.75
8960,0,3,1,0,1,2,2,3,1,1001.00
8961,0,2,1,0,1,2,1,5,0,227.00
8962,0,2,1,0,2,2,1,5,1,1216.00
8963,0,2,1,0,2,3,1,4,0,1769.25
8964,0,2,1,0,3,1,1,3,0,950.75
8965,0,2,1,1,3,2,1,4,0,1418.25
8966,1,3,1,0,3,2,1,4,1,939.00
8967,0,1,1,0,1,2,1,5,1,901.00
8968,0,3,1,0,2,1,1,2,1,1175.50
8969,0,2,1,0,3,2,1,3,1,985.25
8970,0,1,1,0,2,2,1,3,0,783.00
8971,0,3,1,0,1,1,1,3,0,1137.25
8972,0,1,1,0,1,3,1,4,0,192.75
8973,0,2,2,0,2,1,1,3,1,898.25
8974,0,3,2,0,3,2,1,4,1,1208.25
8975,0,2,1,0,3,2,1,4,1,770.75
8976,0,3,1,1,3,4,1,2,0,1063.50
8977,0,2,1,0,3,2,1,4,1,1314.50
8978,0,3,1,0,2,2,2,6,1,1192.25
8979,0,2,1,0,1,1,1,3,0,962.50
8980,0,3,1,0,2,2,1,4,1,1138.25
8981,0,1,2,0,2,3,1,2,1,234.00
8982,0,3,2,0,2,2,1,4,1,196.25
8983,0,1,1,1,3,2,1,4,0,937.75
8984,0,3,1,0,2,1,1,5,0,1010.50
8985,0,2,1,0,3,1,1,2,1,936.25
8986,0,1,1,0,1,3,1,5,1,1106.75
8987,0,2,2,0,3,2,1,2,1,1060.25
8988,0,2,1,0,1,1,1,4,1,819.25
8989,0,2,1,0,1,2,1,3,0,966.75
8990,0,3,1,0,3,1,1,2,1,1076.00
8991,0,2,1,0,2,2,1,4,0,1133.00
8992,0,1,1,0,1,1,1,1,1,723.50
8993,0,2,1,1,3,2,1,3,1,705.75
8994,0,3,1,0,1,1,2,3,1,1783.00
8995,1,3,3,0,3,3,1,4,1,1312.00
8996,0,1,1,1,1,3,1,5,1,681.00
8997,0,3,1,0,2,1,1,3,1,1211.00
8998,0,2,1,1,1,2,1,4,0,673.00
8999,0,3,1,0,2,2,1,3,1,1401.75
9000,0,2,1,1,2,1,1,5,0,1188.75
9001,0,2,1,0,2,1,1,2,0,618.25
9002,0,3,1,0,1,3,1,4,1,1177.50
9003,0,2,1,0,1,2,1,3,1,1064.75
9004,0,2,2,1,3,1,1,4,1,848.50
9005,0,2,2,0,3,2,1,3,1,205.50
9006,0,2,1,0,1,4,1,5,0,1377.75
9007,0,1,1,1,2,1,1,5,1,1113.50
9008,0,2,1,0,2,2,1,4,1,760.25
9009,0,3,1,0,3,1,1,3,0,996.00
9010,0,2,2,0,1,2,1,4,1,1000.00
9011,0,2,2,0,1,1,1,4,0,1072.00
9012,0,1,1,0,1,1,1,4,1,808.25
9013,0,3,1,0,3,2,1,5,0,1310.00
9014,0,2,1,0,1,3,1,3,1,1050.25
9015,0,3,2,0,2,2,1,4,1,782.00
9016,0,2,1,0,1,3,1,2,1,1010.50
9017,0,3,3,0,1,1,1,2,1,1177.50
9018,0,2,2,0,3,2,2,3,0,728.00
9019,0,2,2,1,2,3,1,2,1,1126.00
9020,0,2,1,0,3,4,1,3,0,1140.75
9021,0,2,1,0,1,3,1,4,1,235.25
9022,0,2,1,0,1,2,1,3,1,1145.25
9023,0,2,1,0,2,2,1,2,1,1753.75
9024,0,3,1,0,3,2,1,3,1,1015.75
9025,0,2,1,0,3,1,2,3,1,1048.75
9026,0,1,1,0,2,1,1,3,0,783.50
9027,0,2,1,0,3,2,1,3,0,1041.25
9028,0,2,1,0,1,2,2,5,1,1057.50
9029,0,1,1,0,2,2,1,3,0,1020.00
9030,0,2,1,1,1,2,1,4,0,228.50
9031,0,2,1,0,3,3,1,3,0,1091.25
9032,1,3,2,0,2,1,1,1,1,1077.25
9033,0,1,1,0,1,2,1,2,1,1022.75
9034,0,2,1,1,1,2,1,3,1,969.00
9035,0,2,1,0,3,1,1,2,1,1164.75
9036,0,2,2,0,1,2,1,3,0,1074.50
9037,0,1,1,0,2,2,1,3,0,965.50
9038,0,3,2,1,1,2,1,3,1,787.50
9039,0,1,1,0,3,1,1,5,1,1211.50
9040,0,2,1,0,3,3,1,4,1,1683.25
9041,0,2,2,0,1,2,1,2,1,762.75
9042,0,3,1,0,3,1,1,4,1,1095.50
9043,0,2,1,1,3,1,1,4,0,1099.25
9044,1,3,1,1,3,2,1,5,1,1167.00
9045,0,1,1,0,1,2,1,4,0,1028.00
9046,0,2,1,0,3,2,2,5,0,945.00
9047,0,2,2,0,2,1,1,4,1,822.75
9048,0,2,1,0,1,2,1,4,1,1047.00
9049,0,3,1,0,3,2,1,5,1,710.75
9050,0,3,1,1,2,2,1,3,0,1057.00
9051,0,2,1,0,1,2,1,3,0,1316.25
9052,0,3,1,0,3,1,1,3,0,692.50
9053,0,2,2,0,2,4,1,5,0,1309.50
9054,0,2,1,0,2,4,1,4,1,1251.50
9055,0,1,1,0,3,2,2,3,1,1140.25
9056,0,3,1,1,1,1,1,2,1,916.50
9057,1,2,1,0,3,2,2,4,1,869.25
9058,0,2,2,0,3,1,1,2,1,1168.25
9059,0,2,1,0,3,3,1,4,1,984.00
9060,0,1,1,1,2,1,1,3,1,293.50
9061,0,3,1,0,2,1,3,5,0,284.50
9062,0,1,2,0,1,1,1,4,0,960.00
9063,0,2,1,0,2,2,2,3,1,1225.00
9064,0,2,1,0,2,2,1,2,0,267.75
9065,0,2,1,0,1,2,1,5,1,1089.00
9066,0,3,1,0,2,1,1,1,1,1319.25
9067,0,3,2,0,1,1,1,2,0,917.25
9068,0,3,1,0,3,2,1,3,1,975.50
9069,0,2,2,0,1,2,1,5,0,1457.75
9070,0,3,1,1,1,1,1,1,0,1165.50
9071,0,2,2,0,1,1,1,3,1,1133.75
9072,0,2,1,0,2,1,1,5,0,1187.00
9073,0,3,2,0,2,2,1,3,0,943.25
9074,0,2,1,0,2,4,1,3,1,1127.75
9075,0,2,1,0,2,1,1,4,1,903.50
9076,1,2,1,0,2,2,1,4,0,1053.75
9077,0,2,1,0,1,2,1,4,1,785.25
9078,0,2,1,0,3,2,1,4,1,1289.75
9079,0,2,1,0,3,2,2,4,1,963.00
9080,0,1,1,0,3,3,1,3,1,684.50
9081,0,3,1,0,2,2,1,4,1,1111.25
9082,0,1,1,0,3,1,1,4,1,1187.75
9083,0,2,1,0,3,2,1,1,1,976.00
9084,0,2,2,0,1,1,1,3,0,1011.25
9085,0,1,2,0,3,2,1,5,1,885.50
9086,1,1,1,0,1,1,1,4,0,871.50
9087,0,1,2,0,2,2,1,4,1,1330.75
9088,0,2,1,0,3,3,1,4,1,238.00
9089,0,2,2,0,3,1,2,2,0,1054.50
9090,0,3,1,1,1,3,1,3,1,734.75
9091,0,2,1,0,2,3,2,4,1,1292.00
9092,0,1,1,0,2,1,1,3,1,1045.50
9093,0,1,1,0,3,2,1,2,0,1065.75
9094,0,2,2,0,2,2,2,4,0,917.00
9095,0,2,2,1,3,2,1,4,1,841.50
9096,0,2,1,0,2,2,1,2,1,726.25
9097,0,2,1,0,1,3,1,4,1,939.50
9098,0,3,1,0,1,3,2,4,1,1111.25
9099,0,3,1,0,2,1,1,3,0,978.75
9100,0,3,1,0,3,1,2,3,0,765.75
9101,0,2,2,1,1,2,2,5,1,342.25
9102,0,1,1,1,2,2,1,2,1,1291.50
9103,0,2,1,0,2,1,1,3,1,1008.00
9104,0,3,1,0,1,4,1,4,1,248.00
9105,0,2,1,1,2,2,1,2,0,1062.50
9106,0,2,1,0,1,2,1,1,1,1129.75
9107,0,2,2,0,1,2,1,5,1,934.00
9108,0,2,1,0,2,1,2,5,1,1044.75
9109,0,1,2,0,1,3,2,1,0,964.75
9110,0,2,1,0,3,3,1,3,1,1064.00
9111,0,1,1,0,1,2,1,5,1,1088.75
9112,0,3,1,1,1,1,2,4,1,199.00
9113,0,2,1,0,1,2,2,2,1,1002.00
9114,0,3,1,0,1,2,1,4,1,1189.75
9115,0,3,1,0,1,2,2,2,0,621.00
9116,0,2,1,0,3,1,1,2,1,207.25
9117,0,3,1,0,1,1,1,1,1,1749.75
9118,0,2,1,0,1,2,1,4,1,1341.25
9119,0,1,1,0,1,2,1,4,1,1052.50
9120,0,2,1,0,2,1,1,3,0,971.25
9121,0,1,1,0,1,1,1,6,0,1297.25
9122,0,2,1,1,1,1,1,5,1,929.50
9123,0,2,1,0,1,1,1,1,1,1100.25
9124,0,2,1,0,1,2,2,3,1,700.75
9125,1,3,1,0,3,1,1,4,1,1193.25
9126,0,2,2,0,3,2,1,3,0,718.25
9127,0,2,2,0,1,2,1,4,1,914.75
9128,0,3,1,1,2,3,1,3,0,1529.25
9129,0,2,1,0,1,1,1,6,1,887.75
9130,0,1,1,0,1,1,1,1,0,945.75
9131,0,2,1,0,1,2,1,5,0,1202.50
9132,0,3,1,0,1,1,1,5,0,159.00
9133,1,3,1,0,2,2,1,5,1,915.75
9134,0,3,2,0,1,1,1,4,1,1147.00
9135,0,2,1,0,3,2,1,6,0,183.25
9136,0,2,2,0,2,1,1,3,1,957.25
9137,0,2,1,0,2,3,1,5,1,843.00
9138,0,3,1,0,1,3,1,4,1,1261.25
9139,0,2,2,1,3,1,1,4,1,1224.75
9140,0,2,1,0,1,2,1,4,1,1027.25
9141,0,1,1,0,2,2,1,3,0,1037.25
9142,0,2,1,0,2,1,1,4,1,1177.50
9143,0,1,2,0,2,2,1,4,1,1386.75
9144,0,3,1,0,1,3,1,3,1,263.25
9145,0,2,1,0,1,2,1,4,1,1109.00
9146,0,2,1,0,2,3,1,4,1,1292.75
9147,0,1,1,0,2,1,2,3,0,609.00
9148,0,1,2,0,2,1,1,3,0,769.50
9149,0,2,1,0,3,1,3,5,1,1659.25
9150,0,1,2,0,3,3,1,4,1,955.75
9151,0,2,1,0,3,1,1,3,1,1161.25
9152,0,2,1,0,3,3,1,4,0,240.50
9153,0,1,1,0,1,2,1,4,0,1333.25
9154,0,3,2,0,3,1,1,2,0,1308.00
9155,0,2,1,0,1,2,1,2,1,1097.25
9156,0,1,1,0,1,2,2,5,1,809.75
9157,0,1,1,0,1,2,1,2,1,1025.25
9158,0,2,2,0,1,2,1,5,1,156.25
9159,0,2,1,0,2,2,1,2,1,1171.75
9160,0,2,1,0,1,2,1,4,0,1745.25
9161,1,2,2,0,3,2,1,3,1,652.00
9162,0,3,1,0,3,1,1,3,0,1086.25
9163,0,2,2,0,1,3,1,4,1,977.50
9164,0,1,2,0,2,1,1,3,1,837.50
9165,0,3,1,0,3,3,1,3,0,845.00
9166,0,2,1,0,1,2,1,2,1,1262.25
9167,0,2,1,0,3,3,1,3,1,888.75
9168,0,2,1,1,3,3,1,4,1,851.50
9169,0,3,1,0,1,4,2,2,0,1119.50
9170,0,2,2,1,3,2,1,5,0,759.50
9171,0,3,1,1,2,1,1,3,1,1115.75
9172,0,2,1,0,2,2,2,3,1,1306.00
9173,0,1,1,0,1,2,1,3,1,1044.25
9174,0,2,1,0,2,2,1,5,1,1037.00
9175,0,1,2,0,2,2,3,3,1,952.00
9176,0,2,2,0,1,2,1,2,1,946.00
9177,0,1,1,0,1,2,1,4,1,1117.75
9178,0,1,1,1,2,1,1,4,0,1469.75
9179,0,2,1,0,3,2,1,4,0,1330.00
9180,0,3,1,1,3,3,1,3,1,993.00
9181,0,2,2,1,3,2,2,2,1,1210.25
9182,0,1,1,0,1,1,1,3,1,747.25
9183,0,2,2,1,2,1,1,5,1,913.25
9184,0,3,1,1,3,1,1,5,0,1684.50
9185,0,3,1,0,1,1,2,4,0,727.75
9186,0,3,1,0,1,2,2,4,0,1304.75
9187,0,2,1,0,3,1,3,3,0,693.00
9188,0,2,1,1,2,1,1,2,1,1067.50
9189,0,1,1,0,3,2,1,5,1,251.75
9190,0,2,1,0,2,2,1,4,0,1028.25
9191,0,2,1,0,3,1,2,5,0,953.00
9192,0,2,1,0,3,2,1,4,1,1228.25
9193,0,1,1,0,1,1,1,5,1,836.00
9194,0,3,1,0,3,2,1,4,1,846.75
9195,0,2,1,0,1,2,1,3,0,1009.75
9196,0,2,1,0,1,2,1,3,0,975.25
9197,0,2,1,0,1,2,2,4,1,1100.75
9198,0,2,1,1,3,2,1,5,0,926.50
9199,0,2,1,0,3,1,1,3,0,779.25
9200,0,3,1,0,1,2,1,5,1,1208.50
9201,0,2,1,1,3,2,1,5,1,277.50
9202,0,1,1,0,3,2,1,4,1,277.50
9203,0,2,1,0,3,3,1,2,1,143.75
9204,0,2,1,0,2,2,1,4,1,283.50
9205,0,3,1,1,1,2,1,2,1,1036.25
9206,0,2,2,1,1,3,1,3,1,936.00
9207,1,3,1,0,1,3,1,4,1,1262.25
9208,0,2,1,0,3,3,1,6,0,174.00
9209,0,3,1,0,2,2,1,5,0,937.25
9210,0,2,1,0,3,1,2,4,0,746.25
9211,0,2,1,0,1,3,1,4,1,1316.25
9212,0,1,1,0,2,2,1,3,1,206.25
9213,0,2,1,0,1,3,2,2,0,974.00
9214,0,3,1,0,3,1,1,5,1,928.00
9215,1,1,1,0,3,3,1,5,1,666.50
9216,0,2,1,1,1,1,1,4,1,1057.25
9217,0,3,2,0,2,1,1,4,1,1236.50
9218,0,1,1,0,3,2,1,4,1,1025.75
9219,1,2,1,0,3,1,1,3,1,931.25
9220,0,3,2,0,2,1,1,5,0,1008.00
9221,0,2,2,1,3,1,1,3,1,1060.75
9222,0,1,1,0,3,2,1,3,1,284.50
9223,0,3,1,0,2,1,1,2,1,994.50
9224,0,2,1,0,3,3,1,2,1,1002.00
9225,0,1,1,0,3,3,1,4,1,979.25
9226,0,1,2,0,1,2,1,2,1,1798.00
9227,0,3,1,0,2,1,1,3,0,198.00
9228,0,1,1,0,2,1,1,3,1,1076.75
9229,0,2,1,0,1,3,1,3,1,1280.00
9230,0,2,1,0,1,2,1,2,0,1120.25
9231,0,1,1,0,1,2,1,3,1,264.75
9232,0,1,1,0,2,3,1,4,0,703.50
9233,0,2,1,0,1,2,1,4,1,1022.25
9234,0,3,2,0,3,1,2,5,0,1130.00
9235,0,2,1,0,3,2,1,4,1,934.75
9236,0,2,1,0,3,2,1,5,0,1214.25
9237,0,2,2,0,1,1,2,4,0,824.50
9238,0,2,1,0,2,2,1,4,1,955.00
9239,0,3,2,0,3,3,1,3,1,1080.00
9240,0,2,1,1,1,2,1,3,1,287.25
9241,0,1,1,0,1,3,1,3,0,949.50
9242,0,2,1,0,3,3,2,6,1,1314.75
9243,0,2,2,0,2,2,1,4,0,1290.00
9244,0,1,1,0,2,3,1,4,1,946.75
9245,0,2,1,0,3,2,2,4,1,994.75
9246,0,2,1,0,2,2,1,4,1,1024.75
9247,0,1,2,0,1,1,2,2,0,206.50
9248,0,2,1,0,2,2,2,5,1,1290.50
9249,0,1,1,0,3,3,2,5,1,258.25
9250,0,1,1,0,3,1,1,5,1,723.00
9251,0,3,1,1,1,2,1,4,1,1037.75
9252,1,2,1,0,1,1,1,4,1,707.00
9253,0,1,1,0,3,2,1,4,1,824.50
9254,0,3,2,0,1,3,1,4,1,939.00
9255,0,1,2,0,3,2,1,5,0,639.50
9256,0,3,1,0,3,1,1,2,1,261.75
9257,0,2,1,0,1,1,2,4,1,307.75
9258,0,1,1,0,3,3,1,3,0,1003.75
9259,0,1,1,0,2,2,1,5,1,253.00
9260,0,2,1,0,1,3,1,4,0,1346.50
9261,0,2,1,0,1,2,1,1,1,1457.00
9262,0,2,2,0,1,1,2,4,1,156.25
9263,0,3,1,1,2,1,1,5,0,1234.00
9264,0,2,2,0,1,1,2,6,1,217.50
9265,0,2,2,0,3,2,2,3,1,1262.00
9266,0,2,1,0,2,3,1,2,1,665.25
9267,1,3,1,0,3,2,1,2,1,1018.25
9268,0,1,1,1,2,3,1,5,0,792.50
9269,0,2,1,0,3,1,1,5,1,696.00
9270,0,2,1,1,1,3,1,4,1,811.75
9271,0,3,1,0,1,2,1,3,0,894.50
9272,0,3,1,0,3,1,1,4,1,1415.50
9273,0,2,1,0,2,2,1,1,1,812.25
9274,0,2,1,0,3,1,1,4,1,1038.00
9275,0,2,1,1,1,1,1,2,1,1202.00
9276,1,3,1,0,1,2,1,2,1,1003.00
9277,0,3,1,0,3,3,1,4,1,1064.75
9278,0,1,1,0,1,4,1,3,1,230.50
9279,0,1,2,0,3,2,1,4,1,1149.50
9280,0,1,1,0,1,1,1,3,1,1058.75
9281,0,2,1,0,1,1,1,5,1,978.50
9282,1,1,1,0,3,3,1,3,0,190.50
9283,0,2,3,0,1,3,2,4,0,1068.50
9284,0,3,1,0,2,2,1,5,1,700.75
9285,0,1,1,0,2,1,1,2,1,1065.75
9286,0,1,1,0,3,1,1,3,0,875.50
9287,0,1,2,0,1,1,1,4,1,1003.75
9288,0,2,1,1,2,1,1,5,0,1310.75
9289,0,1,1,0,2,1,1,6,1,1230.00
9290,0,2,2,0,3,1,2,3,0,1026.25
9291,0,2,1,0,1,2,1,6,1,1159.25
9292,0,3,1,0,1,3,2,2,1,983.50
9293,0,1,3,0,3,1,1,4,1,968.00
9294,0,2,1,0,1,1,1,5,0,1165.25
9295,0,2,1,0,3,3,3,4,1,1076.50
9296,0,2,1,0,2,3,2,3,1,660.50
9297,0,2,1,0,1,1,2,3,1,931.25
9298,0,2,1,0,1,1,1,5,1,800.75
9299,1,3,2,0,1,2,2,3,0,227.00
9300,0,2,1,0,2,1,1,3,0,608.75
9301,0,2,1,0,2,1,1,4,0,1528.00
9302,0,1,2,0,3,1,2,2,0,1194.50
9303,0,3,2,0,3,3,1,3,1,1194.75
9304,0,2,2,0,3,2,1,6,0,970.50
9305,0,2,1,1,3,3,2,3,0,959.50
9306,0,1,1,0,2,2,1,3,0,1006.25
9307,0,2,1,0,2,2,1,3,1,1308.25
9308,0,2,1,0,3,1,1,4,1,1020.75
9309,0,1,1,0,1,2,1,5,1,966.75
9310,0,1,1,0,1,2,1,3,0,1433.75
9311,0,1,1,0,3,4,1,5,1,115.50
9312,0,3,1,0,2,2,1,4,0,804.00
9313,0,2,1,0,3,1,1,3,0,1159.00
9314,0,3,2,0,3,1,1,4,1,1339.25
9315,0,2,2,0,2,1,1,4,1,1218.50
9316,0,3,1,0,2,2,1,3,1,1060.75
9317,0,2,1,0,1,4,1,3,0,619.00
9318,0,3,1,0,2,2,1,5,0,288.00
9319,0,2,2,0,2,2,1,4,1,1114.25
9320,0,2,1,0,2,1,1,3,1,1263.00
9321,0,2,2,0,1,1,1,3,0,965.25
9322,0,2,1,0,2,3,1,5,1,1452.25
9323,0,3,1,0,3,2,2,4,1,662.25
9324,0,1,1,0,2,3,1,4,1,1503.75
9325,0,2,1,0,3,2,1,3,0,1196.75
9326,0,1,1,0,3,3,1,4,0,987.25
9327,0,3,1,0,3,2,1,3,1,1035.50
9328,0,2,1,0,1,2,1,3,0,279.75
9329,0,3,1,0,1,2,1,3,1,260.50
9330,0,3,2,0,2,3,1,1,0,779.25
9331,0,1,1,0,1,1,1,4,0,1184.00
9332,0,1,1,0,3,2,2,3,0,838.00
9333,0,1,1,0,3,2,1,2,1,692.75
9334,0,3,1,0,1,1,1,3,1,866.25
9335,0,2,1,0,3,2,1,4,1,1092.75
9336,0,2,1,0,1,2,1,5,1,1091.00
9337,0,2,1,0,2,1,1,4,1,785.50
9338,0,2,1,0,1,3,2,5,0,1201.25
9339,0,3,1,1,3,1,1,3,1,687.50
9340,0,3,1,0,1,2,1,5,1,319.00
9341,0,1,1,0,3,1,1,4,1,833.75
9342,0,1,1,0,1,1,2,2,1,1058.25
9343,0,3,2,0,1,1,1,3,1,1183.75
9344,0,2,1,0,1,1,1,4,0,205.75
9345,0,1,1,0,1,1,2,4,0,920.00
9346,0,1,1,1,2,1,1,4,1,772.50
9347,0,1,1,0,1,3,1,3,1,740.75
9348,0,2,1,1,3,2,1,5,0,1112.25
9349,1,2,1,0,2,2,1,3,0,680.00
9350,0,1,1,0,3,3,1,2,1,1001.25
9351,0,2,1,0,2,2,1,3,1,220.75
9352,0,3,1,0,1,2,1,5,0,837.75
9353,0,3,1,0,2,1,1,1,1,1063.75
9354,0,1,1,0,2,2,1,3,1,1138.75
9355,0,2,1,0,1,2,1,2,1,205.25
9356,0,2,1,0,1,2,1,2,0,183.50
9357,0,3,2,0,3,1,2,3,1,1409.75
9358,0,2,2,0,2,1,1,3,0,1040.25
9359,0,2,2,0,3,2,1,3,0,943.25
9360,0,1,1,0,2,3,1,5,1,932.50
9361,0,2,1,0,3,2,2,3,1,1166.00
9362,0,3,1,0,3,3,1,4,0,1178.00
9363,0,2,1,0,3,2,1,4,1,299.50
9364,0,2,2,0,3,1,1,5,1,1047.00
9365,0,2,2,0,1,3,1,4,0,1068.50
9366,0,3,1,0,3,3,1,5,1,1027.00
9367,0,1,2,0,3,1,1,4,1,1727.00
9368,0,2,1,0,3,3,1,3,0,1118.50
9369,0,1,1,0,2,2,1,2,0,1363.25
9370,0,2,1,1,2,1,1,4,1,1132.75
9371,0,2,1,0,1,3,2,3,1,751.50
9372,0,1,1,0,3,1,1,4,0,1226.75
9373,0,3,1,0,1,1,1,4,1,1159.25
9374,0,3,1,1,3,2,2,4,1,1078.75
9375,0,2,1,0,3,3,1,3,0,661.75
9376,0,3,1,0,3,1,1,3,0,1172.00
9377,0,2,2,0,1,1,1,5,0,1067.50
9378,0,2,1,0,2,2,1,5,1,716.00
9379,0,1,1,0,1,2,1,6,0,956.25
9380,0,2,2,0,3,2,2,3,0,718.50
9381,0,1,1,0,2,1,1,2,0,1147.00
9382,0,2,1,0,1,3,2,5,1,826.75
9383,0,1,2,0,1,2,2,3,1,1028.75
9384,0,3,1,0,1,2,1,4,0,243.50
9385,0,3,2,0,2,2,2,5,0,133.00
9386,1,2,2,1,3,3,1,3,1,622.25
9387,0,3,1,0,1,3,1,3,1,1210.75
9388,0,2,1,0,1,2,1,4,1,1883.00
9389,0,1,1,0,3,2,2,4,1,991.75
9390,0,3,1,0,2,2,1,3,1,737.25
9391,0,2,1,0,2,1,1,5,1,1647.75
9392,0,1,1,0,2,2,1,3,1,739.00
9393,0,1,2,0,3,1,1,5,1,1125.50
9394,0,2,1,0,2,2,1,2,1,838.75
9395,0,1,1,0,2,3,1,4,0,1131.25
9396,0,2,2,1,2,1,2,5,0,1108.50
9397,0,2,1,1,1,2,1,6,1,238.25
9398,0,2,2,1,1,1,2,4,1,147.25
9399,0,1,1,0,2,1,1,3,0,178.75
9400,0,2,1,0,1,1,2,5,1,190.00
9401,0,2,1,0,3,3,1,3,1,1719.50
9402,0,2,2,0,2,3,1,4,0,964.50
9403,0,2,1,0,2,1,1,4,1,1304.00
9404,0,2,1,0,1,3,1,3,1,1007.00
9405,0,1,1,0,3,1,1,5,1,1088.25
9406,0,1,1,1,1,3,1,3,1,1165.00
9407,0,2,1,0,3,2,1,3,1,1242.00
9408,0,3,2,0,3,2,1,3,1,963.75
9409,0,2,1,0,1,3,1,3,1,1065.00
9410,0,3,1,0,2,2,1,2,1,1036.00
9411,0,2,2,1,1,3,3,3,0,615.50
9412,0,1,3,0,3,2,2,4,1,659.25
9413,0,3,1,1,2,1,1,5,1,1242.75
9414,0,2,1,0,1,2,1,6,0,132.25
9415,0,3,2,0,3,2,1,2,0,217.00
9416,0,2,1,0,1,2,1,2,1,243.25
9417,0,1,1,0,2,1,1,4,1,1377.25
9418,0,1,1,0,3,2,1,3,0,1131.25
9419,0,3,1,0,2,2,1,2,0,914.50
9420,0,3,3,0,3,4,1,4,1,1260.75
9421,0,1,1,0,2,3,2,1,0,1108.25
9422,0,2,1,0,2,2,1,5,0,707.25
9423,0,3,1,0,2,2,1,3,0,956.50
9424,0,3,1,0,1,2,1,3,1,1102.50
9425,0,1,1,0,2,1,2,3,1,1275.00
9426,0,2,2,0,3,1,2,3,1,1026.00
9427,0,3,1,0,2,2,1,4,0,1054.50
9428,0,2,2,0,1,2,2,5,0,979.50
9429,0,2,1,0,2,3,1,3,1,1103.75
9430,0,1,1,0,3,2,1,5,1,107.00
9431,0,1,1,0,1,2,1,3,0,792.25
9432,0,2,1,0,2,1,1,3,1,699.25
9433,0,2,1,1,1,1,1,4,0,1192.25
9434,0,2,1,0,3,2,1,2,1,932.00
9435,0,1,1,0,2,1,1,4,1,234.50
9436,0,3,1,0,3,1,1,5,1,1900.50
9437,0,1,1,0,3,4,1,4,1,903.50
9438,0,1,1,0,1,2,1,4,1,333.00
9439,0,2,1,1,1,2,1,3,0,322.00
9440,0,3,1,0,1,2,2,4,0,1423.25
9441,0,2,1,0,2,1,3,2,0,935.00
9442,0,1,2,0,1,1,2,4,0,1887.75
9443,0,1,1,0,1,1,1,2,1,254.75
9444,0,3,1,0,1,1,1,4,0,1050.75
9445,0,2,1,0,3,1,1,3,1,1249.75
9446,0,2,2,0,2,2,1,4,0,1096.25
9447,0,2,1,0,3,1,1,4,1,328.00
9448,0,1,1,0,3,1,1,3,1,1037.50
9449,1,2,1,0,3,2,1,5,1,246.25
9450,0,2,3,0,3,1,1,3,0,1132.25
9451,0,2,1,0,3,1,1,4,0,766.50
9452,0,3,1,1,1,2,1,3,0,996.00
9453,0,3,1,0,2,2,1,3,1,1116.00
9454,0,3,1,1,2,1,1,1,1,964.75
9455,0,2,1,0,3,2,1,3,1,635.00
9456,0,3,1,0,2,1,1,4,0,288.00
9457,0,2,1,0,1,3,1,3,1,1061.50
9458,0,1,2,0,2,1,1,3,1,920.75
9459,0,2,1,0,3,3,1,3,1,990.25
9460,0,1,2,0,3,2,1,4,1,367.25
9461,0,2,1,0,1,2,2,3,1,163.00
9462,0,2,1,0,2,1,1,3,1,312.00
9463,0,3,1,0,1,2,3,2,0,251.50
9464,0,2,1,0,3,3,1,3,1,934.75
9465,0,2,1,0,3,2,1,3,1,743.50
9466,0,2,1,0,1,2,1,3,0,1271.25
9467,0,2,1,0,2,2,1,4,0,796.75
9468,1,3,1,0,2,2,1,4,0,1319.75
9469,0,1,1,0,2,2,1,6,1,942.25
9470,0,1,2,0,3,1,1,3,0,321.25
9471,0,2,1,0,3,2,1,2,1,1245.75
9472,0,3,1,0,3,1,1,3,1,1037.50
9473,0,2,2,0,2,2,2,5,0,876.50
9474,0,2,1,0,2,2,1,3,0,952.50
9475,0,2,1,1,2,2,2,3,1,259.75
9476,0,1,1,0,3,1,1,4,1,784.75
9477,0,2,1,1,1,1,1,3,0,1071.50
9478,0,2,1,0,2,1,1,4,1,1449.25
9479,0,3,1,0,3,1,1,2,1,1023.25
9480,0,2,1,0,3,3,1,4,1,601.75
9481,0,1,1,0,2,1,1,5,0,782.25
9482,0,2,1,0,2,2,2,5,0,840.25
9483,0,1,1,0,1,4,2,2,1,1787.00
9484,0,1,1,1,1,1,1,4,0,1301.25
9485,0,1,1,0,3,2,1,3,0,207.00
9486,0,2,1,0,3,2,1,3,1,1485.50
9487,0,3,1,0,1,2,1,3,1,756.00
9488,0,3,3,0,1,3,1,4,1,1103.00
9489,1,2,1,0,3,3,1,2,1,686.00
9490,0,1,1,1,1,2,1,3,1,989.75
9491,0,3,1,0,1,2,1,6,1,1059.50
9492,0,1,1,0,2,1,2,3,0,737.50
9493,0,2,1,0,1,2,2,5,0,1023.75
9494,0,2,1,0,2,1,1,2,1,250.00
9495,0,2,1,1,1,2,1,2,0,780.00
9496,0,2,1,0,3,4,1,4,1,830.25
9497,0,1,1,0,2,1,1,4,1,1369.25
9498,0,3,1,0,1,4,1,4,1,762.00
9499,0,2,1,0,3,3,1,2,0,292.00
9500,0,2,2,0,3,2,2,4,0,824.75
